HDAC_Panobinostat_Romidepsin,Proteasome_Carfilzomib,Tubulin_Ixabepilone,Translation_Omacetaxine,HDAC8_TGFb_EMT_Resistance
0.8122035592654786,-0.39124760384633944,1.1471517327285254,-1.0026414845053488,1.0696199152370647
0.7847736861976424,-1.7677814614981948,-1.852824029871328,-0.8297273461478754,0.3371606422349368
0.2642233683029712,-2.056481755374444,-1.1733194058055172,0.8017039283059031,-0.13703384521122897
-1.832872651076901,0.5767279952847709,0.6911709521304762,-0.5895849509445205,0.9098453944010828
0.36964597673754807,-0.13169137103621398,0.5478534003160795,0.7638830863018814,0.9466401499587958
0.014260415332353789,-1.0092758145444185,-1.678878336179458,-0.856741330701952,0.892674433733199
-2.286597814298878,-1.0615677181826904,-0.09968972544406955,-0.4493999796955073,-0.008240506967078252
0.18360700047488995,0.47815258901801566,1.0877930731056367,-0.7426215064298786,0.5923383876567586
-1.8972411186076679,-2.4307959549858023,-0.27697059931869467,-0.44182052716979403,-0.01030884744948131
0.1926323814425009,0.8900335566444917,0.40640828320238837,-0.31259518670636993,0.6127134478948159
0.8766261213081835,0.35314719734762084,-0.45768090647664866,-0.24399228431509037,1.6515461808450977
0.632028343169007,-1.3093625929395036,-1.9803668966580736,-1.2553179504330318,0.3013567359376141
-1.0285824394901493,-0.025278640195008233,-0.8704769344023058,-0.24036962539040774,-0.03383418359092681
-0.6984877016997626,0.3684138542534923,0.379945759164619,-0.9174985703120522,1.4041605390027552
0.7704314693176376,0.4033141552451944,1.6782265634788645,0.8173912945904834,-0.6425895629049784
-0.9587760414664611,0.22037491248210409,0.7378722176218897,0.38061289304968965,0.026002925450421883
0.7548427671559824,-0.15750776230555194,0.8267378437919214,-0.6984030877501389,0.4904258529114237
0.8875800748314202,0.22628559474075627,-0.5879121729180176,0.05821528133715958,0.8476881806905293
-0.09941409456189672,-0.1285232868668717,-0.205406288681699,-0.5900515102343222,1.2204118414558025
-0.6617906739495203,0.4624369299086625,-0.2974054496547238,-0.7349376702107452,0.8648900349795761
0.9768994856086312,-1.2599423909966847,0.5572014983897426,-1.6422772416245326,1.088334138933432
0.7279907078654224,0.009262889354405042,0.750349551466042,-1.2824811525754438,0.6123564960670631
-1.3365167572945438,-0.054289954305410844,0.07925204565773408,-0.10984343449135603,0.9093411565071499
-3.0988145840191565,1.0880280534638418,1.0081168978282422,1.3262151700359595,-3.0489453781700777
-0.05379955841182296,-1.6621070543684637,-0.9846171402375844,0.17697581853326327,-1.3549016047141456
-0.4052180656125727,-1.041605327605778,-1.4734391324073488,-1.3627480848651936,0.6344896413878774
0.7510809194130702,-0.4920261335927601,-0.9654456581964777,-0.6577059669515899,0.10868795395132752
0.25065195544713564,-0.11498156538384312,-1.4379914452687557,0.15552972941516985,0.27490405661078227
-0.975421362226132,0.9467307486309209,0.012336872313568989,0.21395789889954345,0.4322872013735847
-0.6467017315255233,1.106605510909108,0.3319864290839991,1.1961183727865567,-1.2864665581190793
-0.07162068245653028,-1.3530005320127643,-1.8357240452110195,-0.5596122779740388,-0.6290456115802884
-1.9970459275516417,1.2812833636671508,-0.2732844883793987,0.07248980311997075,-0.31972872411388104
0.4338514364469974,0.9978929055871868,-0.25550545760829496,-0.6035046853402785,0.6168445078749061
0.24954621907350857,0.535831777015383,0.32924961900267424,-0.2636005295740589,0.639872243149499
0.33307296963311034,0.7558636626764577,-0.448751871448502,0.5966126531346655,-0.4167765314836412
0.5784338609337412,1.2370261641347489,0.4342155002782744,1.0009202506087773,-2.144025295956592
0.8988519244633636,0.5299290701797783,0.6528355881302537,-0.9808170363659182,0.7097222286920478
-1.3145330699105129,1.0753430706154616,1.3961984925690123,1.1802401067021964,-1.0755746172102
0.7282359873940664,-0.6724967756088167,-3.3006211110531614,-1.1395976681786735,0.4216012302652934
-0.5580531638596874,-0.24207014804580868,-0.4105635658289233,-0.9543931642271375,1.0988628857150187
0.26160198716395555,-1.4536394170232025,-1.1436138990060132,-0.5494619977447934,-0.10261661506514747
-1.5186105645013828,-1.4474841562101888,-0.8985197813395773,-0.4413682567625846,0.34624978027416325
-0.564850082802978,-2.3220550868514005,-1.6238835083603123,-0.5075469412867956,0.5242944429919677
0.7395216826970569,-0.7095342411609191,0.06077649828748347,-0.36156123247732863,-0.10693977499960312
