HDAC_Panobinostat_Romidepsin,Proteasome_Carfilzomib,Tubulin_Ixabepilone,Translation_Omacetaxine,HDAC8_TGFb_EMT_Resistance
1.4926023573976401,0.7597887967521548,0.8003177564443354,0.5338132023379735,0.8738669335473735
1.218498696978968,0.8463127671178308,1.0438330836294671,0.6262356828741787,1.0059338666653606
0.8610348089245188,0.7567088014194274,1.074110846081029,0.5425810671356115,0.8880804668978027
1.5741838209153551,0.9546290616605895,0.9253921752260019,0.6156982496061798,1.0303576064673607
1.6977134655268675,0.8908271909257484,1.0037985791784534,0.5754179987308702,1.0150305868984235
1.7377970630597557,0.8571367605897109,1.0311684437122457,0.587239547557763,0.8450302005032936
1.1369978566660603,0.9781162353991946,0.9730616312160745,0.6658371861520789,1.0589801484881387
1.6388330173116608,0.948089020857906,1.1180523054434959,0.6143748957138363,0.9530396434268288
1.8584782660564012,0.9872677385090741,1.0479405253319214,0.7114203665270559,0.8602102924529443
1.6486764447396447,0.8537267878717535,1.0216321748713009,0.5589776211673854,1.0340825539431675
1.7094108458604447,1.0155462740864476,1.1431209534791829,0.6047643060958529,1.0237077092676812
1.6918781155107214,0.954504415544361,1.0608001509371383,0.7215677291413702,0.8131575907847153
1.9026564530125651,0.9771040934720894,1.1623884294280413,0.7326980182981926,0.7485335402652207
1.8358938456276073,0.8765063839052051,1.1241030266147127,0.589783834332626,0.9664660913403624
1.71521072827937,1.0148923584918361,1.1197476086681453,0.7428294903998807,0.9037431588903424
1.7976057594200303,0.9992086155878469,1.0833843417194318,0.7022651241224965,0.8333771292224981
1.8968118374482899,1.0338973426953026,1.0682863460233458,0.7086387386242435,0.7889442326607301
1.895577322839461,0.998391353969736,1.2106113435664148,0.7281021719402431,0.7478715635598736
1.802644378281214,0.7950184557394823,0.6893718564255286,0.6163559249095654,0.9260429277538055
1.7193167033858077,0.7039802514896064,1.0558030506535745,0.5781164669316017,0.89651645091579
1.8728901209473154,1.0527468607213113,1.1277321907339153,0.7117962376784666,0.7168571264966128
