HDAC_Panobinostat_Romidepsin,Proteasome_Carfilzomib,Tubulin_Ixabepilone,Translation_Omacetaxine,HDAC8_TGFb_EMT_Resistance
1.8606255040430637,0.8429198503963616,1.1748639155692735,0.5729059318064095,0.9931671721765604
1.8539246978975237,0.6931480613726126,0.8122137362086453,0.5839266549357841,0.9256234927525859
1.7267601732719422,0.661736440608495,0.8943552244386325,0.6879063095270582,0.8818956820397756
1.214463457217299,0.9482390449859567,1.1197429662834781,0.5992321867696803,0.9784335761757444
1.7525137179832229,0.8711604934609284,1.102418114356683,0.6854957892988948,0.9818266019254047
1.6656970656417844,0.7756761787141441,0.8332410517632542,0.5822049122997007,0.9768501572670049
1.103623558155972,0.7699866332548545,1.024140271705998,0.6081669087635567,0.8937723505057931
1.707066511123467,0.9375136895083228,1.1676883814108936,0.5894783660428258,0.949154690278778
1.1987389723922155,0.6210097218132029,1.0027097849969568,0.6086499869464722,0.8935816186362784
1.7092713090860403,0.9823278065337334,1.0853196105186014,0.61688619430392,0.9510335750000033
1.8763632035424236,0.9239126574348897,0.9808647334068226,0.6212586163644156,1.0468294611001732
1.8166107471279498,0.743025667858368,0.7967957971395985,0.5568015380376307,0.9223218380965388
1.4109424120877723,0.8827385777807555,0.9309641457311207,0.6214895073799238,0.8914122314481467
1.4915808037466052,0.9255737241093445,1.0821207049780062,0.5783325353951372,1.024016811847735
1.8504210573676338,0.9293710012252965,1.239062561780541,0.6889061474934253,0.8352758977247988
1.4279953215094943,0.9094665597043182,1.125388419329456,0.6610679737154055,0.8969301061747249
1.8466129146544874,0.8683515780934985,1.136130884542451,0.5922966373196413,0.939756833183038
1.879039129854767,0.9101096629969168,0.9651218088398604,0.6405198863813899,0.9727017531631892
1.6379276752181804,0.8715051923080963,1.0113607915857017,0.59920245050401,1.0070724388578007
1.5005454704245642,0.9358037697940992,1.0002395309929224,0.589968097144903,0.9742880209249927
1.9008588464524991,0.7484027619398148,1.1035481533007832,0.5321385969324665,0.9948929029749911
1.8400532618456826,0.8864968192852959,1.126896733967506,0.5550702849835867,0.9510006587127608
